FREQ,Frequenza,REF_AREA,Territorio,INDICATOR,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,Stato dell’osservazione,NOTE_REF_AREA,Nota - Territorio,NOTE_INDICATOR,Nota - Indicatore,NOTE_TIME_PERIOD,Nota - Anno,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,1961,5762,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,1971,5449,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,1981,5374,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,1991,5922,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2001,6693,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2011,7382,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2018,7174,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2019,7240,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2020,7165,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2021,7118,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2022,7110,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2023,7058,,,,,,,,,,,,,,
A,Annuale,048037,Rufina,RESPOP_AV,Popolazione residente al 31 dicembre,2024,7070,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,1951,14010,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,1961,14240,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,1971,14522,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,1981,15318,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,1991,16012,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2001,16615,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2011,16883,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2018,16987,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2019,16827,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2020,16690,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2021,16643,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2022,16492,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2023,16428,,,,,,,,,,,,,,
A,Annuale,048038,San Casciano in Val di Pesa,RESPOP_AV,Popolazione residente al 31 dicembre,2024,16313,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,1951,3155,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2169,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1397,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1162,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1105,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1187,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1231,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1111,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1098,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1067,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1060,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1051,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1040,,,,,,,,,,,,,,
A,Annuale,048039,San Godenzo,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1127,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,1951,15115,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,1961,18218,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,1971,47441,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,1981,54038,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,1991,53523,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2001,50136,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2011,49765,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2018,50986,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2019,51043,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2020,50460,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2021,49659,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2022,49499,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2023,49384,,,,,,,,,,,,,,
A,Annuale,048041,Scandicci,RESPOP_AV,Popolazione residente al 31 dicembre,2024,49212,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,1951,10469,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,1961,8394,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,1971,7738,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,1981,8654,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,1991,9622,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2001,10536,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2011,11968,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2018,12235,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2019,12197,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2020,12071,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2021,12018,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2022,12017,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2023,11957,,,,,,,,,,,,,,
A,Annuale,048053,Scarperia e San Piero,RESPOP_AV,Popolazione residente al 31 dicembre,2024,11952,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,1951,18657,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,1961,22453,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,1971,41973,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,1981,45434,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,1991,47406,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2001,46054,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2011,47742,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2018,48858,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2019,48964,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2020,49315,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2021,48782,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2022,48895,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2023,48997,,,,,,,,,,,,,,
A,Annuale,048043,Sesto Fiorentino,RESPOP_AV,Popolazione residente al 31 dicembre,2024,49103,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,1951,9631,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,1961,10583,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,1971,13364,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,1981,14017,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,1991,14375,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2001,15433,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2011,17451,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2018,18448,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2019,18569,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2020,19211,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2021,18964,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2022,18919,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2023,19013,,,,,,,,,,,,,,
A,Annuale,048044,Signa,RESPOP_AV,Popolazione residente al 31 dicembre,2024,19063,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,1951,3766,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,1961,3444,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,1971,2947,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,1981,3441,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,1991,4393,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2001,4865,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2011,5065,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2018,5147,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2019,5247,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2020,5187,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2021,5208,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2022,5173,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2023,5224,,,,,,,,,,,,,,
A,Annuale,048046,Vaglia,RESPOP_AV,Popolazione residente al 31 dicembre,2024,5302,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,1951,10462,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,1961,7660,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,1971,5917,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,1981,5976,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,1991,6271,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2001,7145,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2011,8117,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2018,8056,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2019,8051,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2020,8056,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2021,8022,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2022,8037,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2023,8082,,,,,,,,,,,,,,
A,Annuale,048049,Vicchio,RESPOP_AV,Popolazione residente al 31 dicembre,2024,8073,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,1951,9412,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,1961,9484,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,1971,11506,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,1981,13695,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,1991,13747,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2001,13778,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2011,14105,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2018,14627,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2019,14630,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2020,14744,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2021,14574,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2022,14467,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2023,14578,,,,,,,,,,,,,,
A,Annuale,048050,Vinci,RESPOP_AV,Popolazione residente al 31 dicembre,2024,14587,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,1951,3773,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,1961,3855,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,1971,4126,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,1981,4912,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,1991,5291,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2001,6115,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2011,7766,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2018,8391,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2019,8496,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2020,8544,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2021,8553,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2022,8616,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2023,8653,,,,,,,,,,,,,,
A,Annuale,050001,Bientina,RESPOP_AV,Popolazione residente al 31 dicembre,2024,8702,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,1951,4815,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,1961,5120,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,1971,5186,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,1981,5225,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,1991,5201,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2001,5431,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2011,5773,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2018,5599,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2019,5598,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2020,5538,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2021,5575,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2022,5554,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2023,5520,,,,,,,,,,,,,,
A,Annuale,050002,Buti,RESPOP_AV,Popolazione residente al 31 dicembre,2024,5540,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,1951,5645,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,1961,5285,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,1971,4773,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,1981,5053,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,1991,5504,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2001,5838,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2011,6409,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2018,6325,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2019,6281,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2020,6372,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2021,6293,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2022,6308,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2023,6312,,,,,,,,,,,,,,
A,Annuale,050003,Calci,RESPOP_AV,Popolazione residente al 31 dicembre,2024,6294,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,1951,4261,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4669,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,1971,5687,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,1981,7194,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,1991,8103,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2001,8608,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2011,11684,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2018,12587,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2019,12652,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2020,12700,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2021,12711,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2022,12750,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2023,12804,,,,,,,,,,,,,,
A,Annuale,050004,Calcinaia,RESPOP_AV,Popolazione residente al 31 dicembre,2024,12855,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,1951,4310,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4481,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,1971,4636,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,1981,4802,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,1991,4943,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2001,5106,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2011,6213,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2018,6399,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2019,6382,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2020,6363,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2021,6430,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2022,6394,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2023,6361,,,,,,,,,,,,,,
A,Annuale,050005,Capannoli,RESPOP_AV,Popolazione residente al 31 dicembre,2024,6334,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1951,1455,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1961,1101,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1971,837,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1981,937,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1991,923,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1007,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1084,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1102,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1069,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1053,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1076,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1052,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1079,,,,,,,,,,,,,,
A,Annuale,050006,Casale Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1073,,,,,,,,,,,,,,
